dataset,id,fp_sol,Address,SolidityVersion,property,SWC,DASP
Doublade,0x085bf17d6c557254d0370514b97d16307b8f0775-ScamSeal-unexpectedrevert_result,c3419c7ed38310327f053dc3f3a26638,,0.4.11,['unexpectedrevert_result'],[113],[5]
Doublade,0x08bc84c6beb7d3ce724273e485d85a6b1e6166a6-gioco-tx_result,4f6550cc665ea2213fa83452a4c0e37f,0x08bc84c6beb7d3ce724273e485d85a6b1e6166a6,0.4.20,[],[],[]
Doublade,0x096ddaec18064b702f7e53a42afea68ee4a27f54-MultiSigWalletWithDailyLimit-reentrancy,b19fffc40442b87ff4d36bffff75780f,0x096ddaec18064b702f7e53a42afea68ee4a27f54,0.4.15,['reentrancy'],[107],[1]
Doublade,0x098af9afa803e2598bda464ea2fa0e144649f3f9-OraclesPresale-reentrancy,07e178810f331d9443ca152241111e46,0x098af9afa803e2598bda464ea2fa0e144649f3f9,0.4.18,[],[],[]
Doublade,0x0a2ea71d943bf917b410593194595e1f48d40e54-CarefulTransfer-reentrancy,521629292ab18d062ec49f19e5ab393b,,0.4.21,['reentrancy'],[107],[1]
Doublade,0x0a630de26e5b41eaef08741e74da4018a6c2e14c-dgame-lowlevelcall_result,db28e55830444f233a728dd236b699f5,0x0a630de26e5b41eaef08741e74da4018a6c2e14c,0.4.10,['lowlevelcall_result'],[104],[4]
Doublade,0x0b35dd0696ee6c6338f2f08967891feb04183805-Exchange-reentrancy,38827a755c0cd886e447b05dd20aaaf4,0x0b35dd0696ee6c6338f2f08967891feb04183805,0.4.16,[],[],[]
Doublade,0x0b6f6e073a08ab8fd458527c47ed83982ff26851-Vote-lowlevelcall_result,f2635dfba6c862534c98ef31e2bfea92,,0.4.10,['lowlevelcall_result'],[104],[4]
Doublade,0x0fa7d98ae6fe67f3790dd3338f199a4676a10eb7-Airdrop-unexpectedrevert_result,4f87729005429b2dd44d0a12a82719ca,0x0fa7d98ae6fe67f3790dd3338f199a4676a10eb7,0.4.25,['unexpectedrevert_result'],[113],[5]
Doublade,0x10cc060f6f9b2e5dcdb23f1361e4b368a7daec73-UnicornManagement-tx_result,8a49841965d7f5828e0266ef3b2bd72a,0x10cc060f6f9b2e5dcdb23f1361e4b368a7daec73,0.4.21,['tx_result'],[115],[2]
Doublade,0x1199e1c21c89bf9653dc2996fed7168a6b587655-SnailTree-tx_result,89f67e1f6917caa4d940865cdf40032c,0x1199e1c21c89bf9653dc2996fed7168a6b587655,0.4.24,['tx_result'],[115],[2]
Doublade,0x126ae85a1ebf49dc946224f5268c6bd8338d49ae-PiggyBank-selfdestruct_result,1b08279b5a676f50fc77288e962e7632,0x126ae85a1ebf49dc946224f5268c6bd8338d49ae,0.4.24,['selfdestruct_result'],[106],[2]
Doublade,0x131cf0d3b3cc6763417bffb2dfdc119fdebca002-usingOraclize-reentrancy,e33cc523fc940e79b8e656e7b6f1e85c,,0.4.0,[],[],[]
Doublade,0x138e8f61c1e1908e145c02a12879f68051499d21-BurnableToken-selfdestruct_result,bf2e5b1865590a72d6fc8ddb061091cc,0x138e8f61c1e1908e145c02a12879f68051499d21,0.4.15,[],[],[]
Doublade,0x14d4661c507ed8a3c7641e08f3b3c6c69792ba14-MultiMonday-tx_result,1624d9e1c8e1da02b7c60e3ff0c65287,0x14d4661c507ed8a3c7641e08f3b3c6c69792ba14,0.4.25,[],[],[]
Doublade,0x150dbfc384ba5c13c304efd2efee73cc57cc2c16-Lottery10ETH-lowlevelcall_result,05fecfbf66b19b64ef7b468b71052fd5,0x150dbfc384ba5c13c304efd2efee73cc57cc2c16,0.4.25,"['lowlevelcall_result', 'tx_result']","[104, 115]","[2, 4]"
Doublade,0x152df2cb3868bef5c6ed6b9feb0fb091c9e11a96-ETHLCrowdsale-selfdestruct_result,d915085730f97b522e278a4546aa03d1,0x152df2cb3868bef5c6ed6b9feb0fb091c9e11a96,0.4.16,[],[],[]
Doublade,0x17c3b17843a7dd182ba35d21a88a71d6c4af216a-vault-tx_result,a6b9c5528330be9a9248be80d69e15f7,0x17c3b17843a7dd182ba35d21a88a71d6c4af216a,0.4.25,[],[],[]
Doublade,0x1872b33bb33e372d6f039a8b6af2e1be228bda23-usingOraclize-reentrancy,d19fc8c7cad2c32beff998e4d213da7d,,0.4.11,[],[],[]
Doublade,0x198cf24375eccdf599c624d10f0c6fb9b75ec215-Hold-unexpectedrevert_result,34a9b32c38da0878f5c3384f285fe391,0x198cf24375eccdf599c624d10f0c6fb9b75ec215,0.4.18,[],[],[]
JiuZhou,NoOverwhelming,7a1a52c5c2027874be2a4b8386d5535c,,0.6.2,[],[],[]
Doublade,0x1c2389c0b8014be72e11849ec0aa790b03929e18-FundingWallet-tx_result,2a0029ff19a729778094c857f7ae4083,0x1c2389c0b8014be72e11849ec0aa790b03929e18,0.4.25,[],[],[]
Doublade,0x1c36318a0b2a36636a32f9a712f5a709b4016f77-CreationContract-selfdestruct_result,b0d6efbafe94b97704438251b25dcfd2,0x1c36318a0b2a36636a32f9a712f5a709b4016f77,0.4.8,[],[],[]
Doublade,0x1ca43a170bad619322e6f54d46b57e504db663aa-AKC-lowlevelcall_result,324d36b4db60b7014b6941229512da7d,0x1ca43a170bad619322e6f54d46b57e504db663aa,0.4.19,['lowlevelcall_result'],[104],[4]
Doublade,0x1d5854e7f4dd81d9d4c09097d3cc736c7771f234-vualt-tx_result,0814bc7337c9aea7604bcf1e34602eec,0x1d5854e7f4dd81d9d4c09097d3cc736c7771f234,0.4.25,[],[],[]
Doublade,0x1e2fbe6be9eb39fc894d38be976111f332172d83-usingOraclize-reentrancy,837fe9e491d6350b3d5a50b276089cdc,,0.4.0,[],[],[]
Doublade,0x1ff6f142ebdce220d8dd85eb31dcb92a47690846-Owned-tx_result,c845997a2f576caa71bf1c98d901058e,,0.4.16,['tx_result'],[115],[2]
Doublade,0x203feca1b8ded7e170188adba844f3b58ac25b63-MilkCoinToken-unexpectedrevert_result,8e0370c2052793e0d08a87eb9e9e680f,0x203feca1b8ded7e170188adba844f3b58ac25b63,0.4.18,['unexpectedrevert_result'],[113],[5]
Doublade,0x2138ffe292fd0953f7fe2569111246e4de9ff1dc-MarketPrice-reentrancy,302accc3b3ac3ea565ee4d0b0fafdbbd,0x2138ffe292fd0953f7fe2569111246e4de9ff1dc,0.4.15,[],[],[]
Doublade,0x22141343a20640daaf695226b2233baeef0f0d62-EnjinBuyer-reentrancy,e804c36ca855c38c944c8e1091b5254c,0x22141343a20640daaf695226b2233baeef0f0d62,0.4.16,[],[],[]
Doublade,0x222d145d78ed722b2b0ca80b5b3f4b629d743562-DepositContract-reentrancy,c75b5b8436f23ee7f9cdbe1e0cf7ed1b,,0.4.11,[],[],[]
Doublade,0x22d2913a4bf16c8dcf1ee655f9b547ac55368f88-WaRoll-selfdestruct_result,705580bf80ac54e5098db405c179827d,0x22d2913a4bf16c8dcf1ee655f9b547ac55368f88,0.4.24,[],[],[]
Doublade,0x238e2854ded65f30c9c7765cf26cc882949323d7-ProxyContract-selfdestruct_result,764c956b049e65387b853131f79549c7,0x238e2854ded65f30c9c7765cf26cc882949323d7,0.4.8,[],[],[]
Doublade,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4-PrivateBank-reentrancy,db51cfe3fb4a3646a38c5b5f6e018685,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,0.4.19,['reentrancy'],[107],[1]
Doublade,0x241c248b0db328e25921a91d04f43c985dedbd07-EncryptedToken-lowlevelcall_result,12232158c649c2dd6591ae7adf8d4b0d,0x241c248b0db328e25921a91d04f43c985dedbd07,0.4.16,['lowlevelcall_result'],[104],[4]
Doublade,0x244c8c078368a47ab3343927edb6f78fbdc93524-PLT-selfdestruct_result,050d9b669e0a36a25d8bcdfdab64cc2d,0x244c8c078368a47ab3343927edb6f78fbdc93524,0.4.21,[],[],[]
Doublade,0x24a7de87b3bd7298bbf8966fdf170c558d69ecc4-METADOLLAR-reentrancy,fc5d64bfe5ccb35b4ed5cab3715c72f7,0x24a7de87b3bd7298bbf8966fdf170c558d69ecc4,0.4.18,[],[],[]
Doublade,0x257586004f6828a01ba4a874d3cfd0757029f32a-dexBlue-reentrancy,393ff63c0199ed7185b34d4738e664b8,0x257586004f6828a01ba4a874d3cfd0757029f32a,0.4.25,['reentrancy'],[107],[1]
Doublade,0x26b7dedab33c58bc9edc26d9cd81b8eee43c24dd-FeeDisbursal-reentrancy,2233572df7d303e2c07807a96a9d719e,0x26b7dedab33c58bc9edc26d9cd81b8eee43c24dd,0.4.25,[],[],[]
Doublade,0x26fda14519788df69636f476535472ed6e35f8ce-BaseUnilotGame-unexpectedrevert_result,6c6181b8ea3ac386f2f33a3fb5d4ff88,,0.4.16,['unexpectedrevert_result'],[113],[5]
Doublade,0x288a59c489f20b0f0c2b71fb4e96d35469b27cb1-Winner-unexpectedrevert_result,d5e0db964fcde75b2120ae0dc5ac4764,0x288a59c489f20b0f0c2b71fb4e96d35469b27cb1,0.4.24,[],[],[]
Doublade,0x2948002e609e5b5e286b91f1d47bb924c4274b69-usingOraclize-reentrancy,bf2dae18806681f9676b01b984d5d065,,0.4.16,[],[],[]
Doublade,0x2ae9d68295f8b6c3a12ee5279271980830775f30-WinEthFree-unexpectedrevert_result,2e8fd96ad2a73ae6e808291676e83167,0x2ae9d68295f8b6c3a12ee5279271980830775f30,0.4.24,['unexpectedrevert_result'],[113],[5]
Doublade,0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b-Escrow-tx_result,f9fd336ff8ee40adcc4d448645593a3a,,0.4.13,['tx_result'],[115],[2]
Doublade,0x2e76886f251caf2efe6853b181cea3385cc3a24b-DunkPayToken-unexpectedrevert_result,415e4a37eaeb00c35eed7aa1e7892de2,0x2e76886f251caf2efe6853b181cea3385cc3a24b,0.4.16,['unexpectedrevert_result'],[113],[5]
Doublade,0x308df6e60b7dffc2bdee7fa62d41ef53ac5d4e43-NFToken-unexpectedrevert_result,47af77101e987ad95522794a53eca146,0x308df6e60b7dffc2bdee7fa62d41ef53ac5d4e43,0.4.18,['unexpectedrevert_result'],[113],[5]
Doublade,0x31b88320c5f5a45813d4a6f96f1d292c4f4383a2-ClitCrowdFunder-selfdestruct_result,ed679072f04151e0ed0688db8cef11a1,0x31b88320c5f5a45813d4a6f96f1d292c4f4383a2,0.4.11,['selfdestruct_result'],[106],[2]
Doublade,0x31c9c1e892b916fee242ec35fcb2220abfea3be9-RevvaCoin-lowlevelcall_result,c5383c7dab903b1d9763794f4c3ce0a8,0x31c9c1e892b916fee242ec35fcb2220abfea3be9,0.4.8,['lowlevelcall_result'],[104],[4]
Doublade,0x3268ecb4fcba1ca9f43da8ed05ffc80382cef1da-AddressLottery-reentrancy,71bc5d102050e91557d75f0b087aae87,0x3268ecb4fcba1ca9f43da8ed05ffc80382cef1da,0.4.0,[],[],[]
Doublade,0x32f916bcfae02a2a385ec0219a07fa2374bae7bb-NamiExchange-lowlevelcall_result,c57b05b71072e5fca179a077a3a8c2c2,,0.4.18,['reentrancy'],[107],[1]
Doublade,0x352dbba201af66f98a47f2b280bff45f9050dbf8-DrainMe-lowlevelcall_result,60ed3c5f11a25112a4e77bbce1476d8a,,0.4.23,['lowlevelcall_result'],[104],[4]
Doublade,0x35d3bcec3031cd342377d1258c506f46ce913625-CrowdSale-lowlevelcall_result,bd7662ae83ebb128239184eed056eabc,0x35d3bcec3031cd342377d1258c506f46ce913625,0.4.11,['lowlevelcall_result'],[104],[4]
Doublade,0x36649d5c33dff01abe05f769e5f2a1e8de178695-WheelOfEther-tx_result,c5a1a75571a3a1b0470eff885f1481f6,0x36649d5c33dff01abe05f769e5f2a1e8de178695,0.4.23,[],[],[]
Doublade,0x3675357f253ee776012f7bf398151d1d683336fb-GFOT-selfdestruct_result,79d464de95c435b843eb8a6f73af22e5,0x3675357f253ee776012f7bf398151d1d683336fb,0.4.25,[],[],[]
Doublade,0x3b6ce42b61f2403cbc206d08f7f4f4587663b2d4-airdrop-lowlevelcall_result,2670a1455a1ff1fc23d11215c8c78a54,0x3b6ce42b61f2403cbc206d08f7f4f4587663b2d4,0.4.24,['lowlevelcall_result'],[104],[4]
Doublade,0x3bb3354f82654dd609300e92c92cf2c7c1bf3171-Escrow-tx_result,5e9f0a854ba9ec437a9ed124a9f687d8,,0.4.23,['tx_result'],[115],[2]
Doublade,0x3c96c6e76c403c774ba2ab023df5730375c09b2d-ShortOrder-reentrancy,81eb0e47925a6b49da533f82c1454ad4,0x3c96c6e76c403c774ba2ab023df5730375c09b2d,0.4.18,[],[],[]
Doublade,0x3d4ab214362b3aabe76b17e1a078895a7cb7dc9d-usingOraclize-reentrancy,9ac09d4ee9af4133fb0d013f7da08456,,0.4.20,[],[],[]
Doublade,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859-MultiplicatorX4-lowlevelcall_result,c38ee289214a9d4bd1fb30f1c100c28e,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859,0.4.18,"['lowlevelcall_result', 'unchecked_low_level_calls']",[104],[4]
Doublade,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2-WhaleGiveaway2-lowlevelcall_result,da4c5eb90780078af0c90ee0fe6a68ab,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,0.4.19,"['lowlevelcall_result', 'unchecked_low_level_calls']",[104],[4]
Doublade,0x42afcf6295c8ba5ca9e772f60a7d28670b0cbfd5-GoldmintMigration-selfdestruct_result,e34238b4096e6c12743696a50f675851,,0.4.19,[],[],[]
Doublade,0x42fdf1a3ae9f83e80690490ebc0a3b04c5b68de5-CCBank-unexpectedrevert_result,cfc75cd177ab89a914c390fce8197787,0x42fdf1a3ae9f83e80690490ebc0a3b04c5b68de5,0.4.25,[],[],[]
Doublade,0x4341852389bd149920cae3540dd88031ade8d0e6-MilkCoinToken-unexpectedrevert_result,d2c637d61e4434b5efbd04cbc909c6b8,,0.4.18,['unexpectedrevert_result'],[113],[5]
Doublade,0x438301bbb5941f2d6c6db74ee90474cad8692087-CryptoThingWithDescendants-unexpectedrevert_result,a33a96af304f77e7e84074f5b5820824,0x438301bbb5941f2d6c6db74ee90474cad8692087,0.4.19,['unexpectedrevert_result'],[113],[5]
Doublade,0x4473d7e836e473aba72af381536a979e5063f7f8-CobinhoodBuyer-reentrancy,e6184a749b8354c86c131e72e2a1ea29,0x4473d7e836e473aba72af381536a979e5063f7f8,0.4.13,[],[],[]
SBcurated,integer_overflow_1,486bc836595df143884f54a835491741,,0.4.15,"['SWC-101', 'arithmetic']",[101],[3]
Doublade,0x49b84450a9a56081ce570920aa578c35e0b2461f-TokenToken-unexpectedrevert_result,31ad0f5defdf4b7398e6dac0486526c1,0x49b84450a9a56081ce570920aa578c35e0b2461f,0.4.4,['unexpectedrevert_result'],[113],[5]
Doublade,0x4a1455fae5da12cd75b3f34b323bf7836c1862be-BananaGame-reentrancy,c34a6f332c52c0e11ce7fe97afb453ee,0x4a1455fae5da12cd75b3f34b323bf7836c1862be,0.4.0,[],[],[]
Doublade,0x4a184673b7247ea15227d8f738a0627e0b17d72a-Minewar-unexpectedrevert_result,3630d1b84817c4f80032323885ed2274,0x4a184673b7247ea15227d8f738a0627e0b17d72a,0.4.2,[],[],[]
Doublade,0x4a73d9fe078fa67601047f88c3e6c270602e5709-ETH_GAME-tx_result,55340828a462711e442969af0df94da3,0x4a73d9fe078fa67601047f88c3e6c270602e5709,0.4.20,[],[],[]
Doublade,0x4ab2e8b268ae0d5daca0bfe8dccfe674c07c7b9d-QUIZ-tx_result,ca1cdcabe837d53feb273e2995be06b7,0x4ab2e8b268ae0d5daca0bfe8dccfe674c07c7b9d,0.4.25,[],[],[]
Doublade,0x4abc1ebf49ab9d98c83609f6475e6ec75ffe409b-PresalePool-reentrancy,9af2918a940b4083f048ba28a9ceb391,0x4abc1ebf49ab9d98c83609f6475e6ec75ffe409b,0.4.19,[],[],[]
Doublade,0x4e646a576917a6a47d5b0896c3e207693870869d-usingOraclize-reentrancy,49db1e055853dcf78e984d206a4726e2,,0.4.0,[],[],[]
Doublade,0x4eb3ce14fda3a874ecad0e9ad988258c827bae82-Base-lowlevelcall_result,52c682ab889662a3bada7d1e03e11ba5,,0.4.18,['lowlevelcall_result'],[104],[4]
Doublade,0x4ec648e7b9683771edb8edeb80ca3fde53695415-Winner-unexpectedrevert_result,4cb3e244ca466b3e654ec5d16cbd5025,0x4ec648e7b9683771edb8edeb80ca3fde53695415,0.4.24,[],[],[]
Doublade,0x4fdb91dbce6cee2e08cf85d26eaa3e9bca0c12fe-UnicornBreeding-reentrancy,cae97654b597003da41941406a92b94b,0x4fdb91dbce6cee2e08cf85d26eaa3e9bca0c12fe,0.4.21,[],[],[]
Doublade,0x51430fbd23a8aef3d82e4240152ba379ff84016b-PornSceneToken-unexpectedrevert_result,d5644192c926a42e6f0639104f747e54,,0.4.18,['unexpectedrevert_result'],[113],[5]
Doublade,0x526af336d614ade5cc252a407062b8861af998f5-SaiProxy-reentrancy,257a376ef76f8a57ef0160de3e272342,,0.4.23,[],[],[]
Doublade,0x554712b13067f5a0e067d368cd2a67a2ab7acf78-PresalePool-reentrancy,07601b034f8e36319188e57a49bd5ce8,0x554712b13067f5a0e067d368cd2a67a2ab7acf78,0.4.19,[],[],[]
Doublade,0x56609c7dcb32cbedf7c5896cbb29b227bf4ec6a1-EFTCrowdsale-selfdestruct_result,0c7b631a8ef6749bf461c2a5c41b1c3b,0x56609c7dcb32cbedf7c5896cbb29b227bf4ec6a1,0.4.16,[],[],[]
Doublade,0x5689774160fb27235337d328b45664e0d33f05c1-PowerCoin-reentrancy,ffb80f16332c0d6d30c4b5288b11be77,0x5689774160fb27235337d328b45664e0d33f05c1,0.4.18,[],[],[]
Doublade,0x58dfcfbd7955a67287eb0e4ba38a233c6f0f8012-MultiSendEth-unexpectedrevert_result,6dec2e7010cda69d567f2708d7abccb7,0x58dfcfbd7955a67287eb0e4ba38a233c6f0f8012,0.4.19,['unexpectedrevert_result'],[113],[5]
Doublade,0x5a609ce4b74fea5a4647fba3e3343ca850c5b049-Winner-unexpectedrevert_result,a5e869f6d7b468e63424d1c1d7c50586,0x5a609ce4b74fea5a4647fba3e3343ca850c5b049,0.4.24,[],[],[]
Doublade,0x600fa06479e92164a1fe2929653d766b12e727c7-enigma_games-tx_result,fdbb8f009ee7ad4510638bc1b8ff367e,0x600fa06479e92164a1fe2929653d766b12e727c7,0.4.25,[],[],[]
Doublade,0x6057c0ee0ff3a6c58a84716b12c5647a95e267a7-ConstantinopleMasterNodes-lowlevelcall_result,d68d11491a8ec41e730860daa041fc07,0x6057c0ee0ff3a6c58a84716b12c5647a95e267a7,0.4.25,['lowlevelcall_result'],[104],[4]
Doublade,0x621c1528829b70bfe6df7fa82251ed7271ab8104-luxbio_bio-selfdestruct_result,e40aad3025ecd3e706b607fc79f59b56,0x621c1528829b70bfe6df7fa82251ed7271ab8104,0.4.24,[],[],[]
Doublade,0x63065b3d5211a527bd0622250410d7f251a8148c-QUICK_GAME-tx_result,e035e825d28b503493e822254b0a89ae,0x63065b3d5211a527bd0622250410d7f251a8148c,0.4.25,[],[],[]
Doublade,0x6324d9d0a23f5ddba165bf8cc61da455350895f2-AddressLottery-reentrancy,623b60cd8d87f9188f6192d7202edb88,0x6324d9d0a23f5ddba165bf8cc61da455350895f2,0.4.0,[],[],[]
Doublade,0x63cef38c75d9805a36d92fa291bae781b41861e1-R1Exchange-reentrancy,1fccc49820463b6455a167ee50fbdebd,0x63cef38c75d9805a36d92fa291bae781b41861e1,0.4.20,['unexpectedrevert_result'],[113],[5]
Doublade,0x63d3d0215922b924c782c7b2a351ef8604e18da7-Ether_Quiz-tx_result,f53ca57fabb40c4ace043c7d8a26c4bc,0x63d3d0215922b924c782c7b2a351ef8604e18da7,0.4.20,[],[],[]
Doublade,0x68624055746f380d3f9feb8e1122e26bff47a263-X_GAME-tx_result,eaabb2462aaf56d4cdc0752243b1d0e3,0x68624055746f380d3f9feb8e1122e26bff47a263,0.4.25,[],[],[]
Doublade,0x68a93cb6c0f92e56fa19cd78d4d670f3ea3d5020-TotlePrimary-reentrancy,6bdd34740960552fdc6487f513dcd3e1,0x68a93cb6c0f92e56fa19cd78d4d670f3ea3d5020,0.4.25,[],[],[]
Doublade,0x6966d08f508451acee2b4036be01c5f370f30c04-DSExec-reentrancy,f21a824407dfb37c81f7fbbd8d8e0e58,,0.4.11,['reentrancy'],[107],[1]
Doublade,0x6b1fb08639acec6ed415bacab6453b523aec7d4b-ShiftSale-unexpectedrevert_result,dffd4693ef6aeba044e631ba14c7153c,0x6b1fb08639acec6ed415bacab6453b523aec7d4b,0.4.18,['unexpectedrevert_result'],[113],[5]
Doublade,0x6c1bcb34142bffd35f57db626e0ac427af616a4d-EnjinBuyer-reentrancy,cbeda3b4f870a8b249e653c871b5d655,0x6c1bcb34142bffd35f57db626e0ac427af616a4d,0.4.13,[],[],[]
Doublade,0x6cb2b8dc6a508c9a21db9683d1a729715969a6ee-TokenEscrow-selfdestruct_result,93fcee47eb3d0ae4fc712150d049042e,0x6cb2b8dc6a508c9a21db9683d1a729715969a6ee,0.4.19,[],[],[]
Doublade,0x6f28b146804dba2d6f944c03528a8fdbc673df2c-Oraclize-lowlevelcall_result,1149b94c18c82d758c7807100f960103,0x6f28b146804dba2d6f944c03528a8fdbc673df2c,0.4.11,"['lowlevelcall_result', 'tx_result']","[104, 115]","[2, 4]"
Doublade,0x7025bab2ec90410de37f488d1298204cd4d6b29d-ERC223TokenCompatible-lowlevelcall_result,bc1abef02dec83776487eab6828e21ab,,0.4.19,"['lowlevelcall_result', 'tx_result']","[104, 115]","[2, 4]"
Doublade,0x72e70ad1fd8bb22318d31ed9e9fb85dc56bad19c-usingOraclize-reentrancy,f7c7eab17fb25c1b8e80dafe36a8e1f1,,0.4.8,[],[],[]
Doublade,0x73f2fd0df4bf82a1137c03e0d4656e5c35b03177-EtherTime-tx_result,e454860ba550e21f69b1cef56d7ee793,0x73f2fd0df4bf82a1137c03e0d4656e5c35b03177,0.4.25,['tx_result'],[115],[2]
Doublade,0x757f9a1ca2d3af327111c786ef923e67ab586b03-PreSale-unexpectedrevert_result,c7d62f596e221b046a2c07fd49e5f0da,0x757f9a1ca2d3af327111c786ef923e67ab586b03,0.4.23,[],[],[]
Doublade,0x75e13520fc29d0bcdd21da14ed693563091ff0fc-CryptoStars-lowlevelcall_result,b391a00bafe654d04da0deab1813fae1,0x75e13520fc29d0bcdd21da14ed693563091ff0fc,0.4.8,['lowlevelcall_result'],[104],[4]
Doublade,0x76d7aed5ab1c4a5e210d0ccac747d097f9d58966-usingOraclize-reentrancy,36a8d214d776783849bbd6c36d8efd3c,,0.4.25,[],[],[]
Doublade,0x77070dd59c298d766585de4b5ec2b4549ab28ecc-SealPrivateCrowdsale-selfdestruct_result,f4dfeae9bbd419f9989270431bcb466c,0x77070dd59c298d766585de4b5ec2b4549ab28ecc,0.4.16,[],[],[]
Doublade,0x7776a879ab315314db00f193a85aee7c53def11d-ETHERCREDIT-lowlevelcall_result,b69969618da401e7416b9da9a350b963,0x7776a879ab315314db00f193a85aee7c53def11d,0.4.17,['lowlevelcall_result'],[104],[4]
Doublade,0x7a0ec191d8f44f3bc3cbb4d1105ced31c30ff492-PiggyBank-selfdestruct_result,f0dc65105c22e60d4e58f31f2f27885c,0x7a0ec191d8f44f3bc3cbb4d1105ced31c30ff492,0.4.24,['selfdestruct_result'],[106],[2]
Doublade,0x7a4349a749e59a5736efb7826ee3496a2dfd5489-WhaleGiveaway1-lowlevelcall_result,c36165ab12a99af609b8d63351d74549,0x7a4349a749e59a5736efb7826ee3496a2dfd5489,0.4.19,"['lowlevelcall_result', 'unchecked_low_level_calls']",[104],[4]
Doublade,0x7a8721a9d64c74da899424c1b52acbf58ddc9782-PrivateDeposit-reentrancy,b89b0de4c15fed659060c0f00cda7134,0x7a8721a9d64c74da899424c1b52acbf58ddc9782,0.4.19,"['reentrancy', 'tx_result']","[107, 115]","[1, 2]"
Doublade,0x7bc51b19abe2cfb15d58f845dad027feab01bfa0-DividendDistributor-reentrancy,ee699a6fc9992d86e5b34e6086624d12,0x7bc51b19abe2cfb15d58f845dad027feab01bfa0,0.4.0,[],[],[]
Doublade,0x7be25071cc1dd10d8b0fff2390c015354425eea0-ETHedgeToken-lowlevelcall_result,d549618a2e7706247460eb71b125045c,0x7be25071cc1dd10d8b0fff2390c015354425eea0,0.4.25,['lowlevelcall_result'],[104],[4]
Doublade,0x7bf673fd8ff38eb8bf3c3e3a864d4bca40778c25-MyAdvancedToken-selfdestruct_result,23ab3ede29610bd47e71137a5018158e,0x7bf673fd8ff38eb8bf3c3e3a864d4bca40778c25,0.4.16,['selfdestruct_result'],[106],[2]
Doublade,0x7da90089a73edd14c75b0c827cb54f4248d47ecc-usingOraclize-reentrancy,41fd7d5882feed3cc226c5754ce74697,,0.4.0,[],[],[]
Doublade,0x820d413cb4c38d3b328cefc3e661072102d3898e-KALIFORCOINICO-selfdestruct_result,59322650d1f99795d38e9753bb71a350,0x820d413cb4c38d3b328cefc3e661072102d3898e,0.4.16,[],[],[]
Doublade,0x83928d7a16e0cbdf77d555c405a3975d11dcf0fa-Etherhero-lowlevelcall_result,2aa0463eab2d032082704363d95d759b,0x83928d7a16e0cbdf77d555c405a3975d11dcf0fa,0.4.25,['lowlevelcall_result'],[104],[4]
Doublade,0x84b6241ed47e935597bc5a14d5e9ef9fb53e77de-DefaultSweeper-reentrancy,20e72cb95d983104a0963965538d7243,,0.4.12,[],[],[]
Doublade,0x85e4cd785887cad7c6be93f2f34d5fa683f9bfcd-apexSolids-tx_result,a2f55746e74ba472b3c794083fc419b5,0x85e4cd785887cad7c6be93f2f34d5fa683f9bfcd,0.4.24,['tx_result'],[115],[2]
SBcurated,integer_overflow_add,a2604245d40ab6790ec47c8a3bc062d7,,0.4.19,['arithmetic'],[101],[3]
Doublade,0x865ee5df064bc1f4a39b95b75e612dd86011d35b-Lottery1ETH-lowlevelcall_result,1b1bfab3b26b94f0cfc340fde62736c8,0x865ee5df064bc1f4a39b95b75e612dd86011d35b,0.4.25,"['lowlevelcall_result', 'tx_result']","[104, 115]","[2, 4]"
Doublade,0x87902f1b5d50d1f71a17bc2ea613d38510e9aa67-BancorBuyer-reentrancy,9c37399dda2acd29509968dabe802aba,0x87902f1b5d50d1f71a17bc2ea613d38510e9aa67,0.4.24,['reentrancy'],[107],[1]
Doublade,0x895b56859690a859d201e5f716bf5f209c4dd9a9-usingOraclize-reentrancy,f3c95936a93c1b770af9be69bec26673,,0.4.11,[],[],[]
Doublade,0x8b922275de0fd52d5e5cbf4a2f807b2b62026704-Winner-unexpectedrevert_result,47f80bd0a847176738cf787ab46f3a1a,0x8b922275de0fd52d5e5cbf4a2f807b2b62026704,0.4.24,[],[],[]
Doublade,0x8c6f3d75873c66cf0300c9d6dfe8d607d1824204-ICOSyndicate-reentrancy,ac09cdde645a2a499ee33d7f0808b73d,0x8c6f3d75873c66cf0300c9d6dfe8d607d1824204,0.4.17,['reentrancy'],[107],[1]
Doublade,0x8d28f9261cca02d5e53aa5f6552dfa2dc14df75a-LeaderboardSlogans-selfdestruct_result,5035e7ea5d8acb1cbd2ea5481a750d1c,0x8d28f9261cca02d5e53aa5f6552dfa2dc14df75a,0.4.17,[],[],[]
Doublade,0x8f3c45d637a9c2103d06f917aeeaff25eb7224c7-TokenToken-unexpectedrevert_result,aed86f640a1ca751d0a2e7e82475aac1,0x8f3c45d637a9c2103d06f917aeeaff25eb7224c7,0.4.11,['unexpectedrevert_result'],[113],[5]
